Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1932,Lake Placid,Hockey sur glace,Hockey sur glace, George Garbutt,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Roy Hinkel,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, C. Victor Lindquist,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Norman Malloy,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Walter Monson,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Kenneth Moore,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, N.Romeo Rivers,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Harold Simpson,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Hugh Sutherland,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, W. Stanley Wagner,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, J. Alliston Wise,Canada,Men,Hockey sur glace,Or
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Osborn Anderson,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, John Peale Bent,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, John Pierce Chase,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, John Emery Cookman,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Douglas Newton Everett,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Franklin Farrell,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Joseph Fitzgerald,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Edward Hartwell Frazier,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, John Bright Garrison,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Gerard Hallock,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Robert Cambridge Livingston,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Francis Augustus Nelson,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Winthrop Hale Palmer,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Hockey sur glace,Hockey sur glace, Gordon Smith,États-Unis,Men,Hockey sur glace,Argent
1932,Lake Placid,Patinage,Patinage artistique, Montgomery Wilson,Canada,Men,Individuel,Bronze
1932,Lake Placid,Patinage,Patinage artistique, Karl Schäfer,Autriche,Men,Individuel,Or
1932,Lake Placid,Patinage,Patinage artistique, Gillis Grafström,Suède,Men,Individuel,Argent
1932,Lake Placid,Patinage,Patinage artistique, Maribel Vinson,États-Unis,Women,Individuel,Bronze
1932,Lake Placid,Patinage,Patinage artistique, Sonja Henie,Norvège,Women,Individuel,Or
1932,Lake Placid,Patinage,Patinage artistique, Fritzi Burger,Autriche,Women,Individuel,Argent
1932,Lake Placid,Patinage,Patinage artistique, Emilia Rotter,Hongrie,Women,Paires,Bronze
1932,Lake Placid,Patinage,Patinage artistique, Laszlo Szollas,Hongrie,Men,Paires,Bronze
1932,Lake Placid,Patinage,Patinage artistique, Andrée Brunet,France,Women,Paires,Or
1932,Lake Placid,Patinage,Patinage artistique, Pierre Brunet,France,Men,Paires,Or
1932,Lake Placid,Patinage,Patinage artistique, Sherwin Badger,États-Unis,Men,Paires,Argent
1932,Lake Placid,Patinage,Patinage artistique, Beatrix Loughran,États-Unis,Women,Paires,Argent
1932,Lake Placid,Patinage,Patinage de vitesse, Frank Stack,Canada,Men,10000M,Bronze
1932,Lake Placid,Patinage,Patinage de vitesse, Irving Jaffee,États-Unis,Men,10000M,Or
1932,Lake Placid,Patinage,Patinage de vitesse, Ivar Ballangrud,Norvège,Men,10000M,Argent
1932,Lake Placid,Patinage,Patinage de vitesse, William F. Logan,Canada,Men,1500M,Bronze
1932,Lake Placid,Patinage,Patinage de vitesse, John A. Shea,États-Unis,Men,1500M,Or
1932,Lake Placid,Patinage,Patinage de vitesse, Alexander Hurd,Canada,Men,1500M,Argent
1932,Lake Placid,Patinage,Patinage de vitesse, William F. Logan,Canada,Men,5000M,Bronze
1932,Lake Placid,Patinage,Patinage de vitesse, Irving Jaffee,États-Unis,Men,5000M,Or
1932,Lake Placid,Patinage,Patinage de vitesse, Edward Murphy,États-Unis,Men,5000M,Argent
1932,Lake Placid,Patinage,Patinage de vitesse, Alexander Hurd,Canada,Men,500M,Bronze
1932,Lake Placid,Patinage,Patinage de vitesse, John A. Shea,États-Unis,Men,500M,Or
1932,Lake Placid,Patinage,Patinage de vitesse, Bernt Evensen,Norvège,Men,500M,Argent
1932,Lake Placid,Ski,Ski de fond, Veli Saarinen,Finlande,Men,18KM,Bronze
1932,Lake Placid,Ski,Ski de fond, Sven Utterström,Suède,Men,18KM,Or
1932,Lake Placid,Ski,Ski de fond, Axel Wikström,Suède,Men,18KM,Argent
1932,Lake Placid,Ski,Ski de fond, Arne Rustadstuen,Norvège,Men,50KM,Bronze
1932,Lake Placid,Ski,Ski de fond, Veli Saarinen,Finlande,Men,50KM,Or
1932,Lake Placid,Ski,Ski de fond, Väinö Liikkanen,Finlande,Men,50KM,Argent
1932,Lake Placid,Ski,Combiné nordique, Hans Vinjarengen,Norvège,Men,Individuel,Bronze
1932,Lake Placid,Ski,Combiné nordique, Johan Grottumsbraaten,Norvège,Men,Individuel,Or
1932,Lake Placid,Ski,Combiné nordique, Ole Stenen,Norvège,Men,Individuel,Argent
1932,Lake Placid,Ski,Saut à ski, Kaare Walberg,Norvège,Men,K90 Individual (70M),Bronze
1932,Lake Placid,Ski,Saut à ski, Birger Ruud,Norvège,Men,K90 Individual (70M),Or
1932,Lake Placid,Ski,Saut à ski, Hans Beck,Norvège,Men,K90 Individual (70M),Argent
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, James Farquhar Cardno,Royaume-Uni,Men,Quatre hommes,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Gary Dugdale,Royaume-Uni,Men,Quatre hommes,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Charles Patrick Green,Royaume-Uni,Men,Quatre hommes,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Frederick James Mcevoy,Royaume-Uni,Men,Quatre hommes,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Joseph Beerli,Suisse,Men,Quatre hommes,Or
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Charles Bouvier,Suisse,Men,Quatre hommes,Or
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Arnold Gartmann,Suisse,Men,Quatre hommes,Or
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Pierre Musy,Suisse,Men,Quatre hommes,Or
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Hans Aichele,Suisse,Men,Quatre hommes,Argent
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Hans Bütikofer,Suisse,Men,Quatre hommes,Argent
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Reto Capadrutt,Suisse,Men,Quatre hommes,Argent
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Fritz Feierabend,Suisse,Men,Quatre hommes,Argent
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Gilbert Colgate,États-Unis,Men,Deux hommes,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Richard Webster Lawrence,États-Unis,Men,Deux hommes,Bronze
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Ivan Elmore Brown,États-Unis,Men,Deux hommes,Or
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Alan M. Washbond,États-Unis,Men,Deux hommes,Or
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Joseph Beerli,Suisse,Men,Deux hommes,Argent
1936,Garmisch Partenkirchen,Bobsleigh,Bobsleigh, Fritz Feierabend,Suisse,Men,Deux hommes,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, John Bright Garrison,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, August Kammer,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Philip William La Batte,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, John Charles Lax,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Thomas Moone,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Eldridge Baker Ross,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Paul Edward Rowe,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Francis John Shaughnessy,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Gordon Smith,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Francis Jones Spain,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Frank Raymond Stubbs,États-Unis,Men,Hockey sur glace,Bronze
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Alexander Archer,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, James Andrew Borland,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Edgar Brenchley,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, James Chappell,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, John Coward,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Gordon Debenham Dailley,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, John Gerald Davey,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Carl Erhardt,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, James Foster,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, John Kilpatrick,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Archibald Stinchcombe,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Robert Wyman,Royaume-Uni,Men,Hockey sur glace,Or
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Maxwell Arnold Deacon,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Hugh Farguharson,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Kenneth Farmer-Horn,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, James Haggarty,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Walter Kitchen,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Raymond Milton,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Francis Moore,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Herman Murray,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Arthur Nash,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, David John Neville,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Alexander Sinclair,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, Ralph St.Germain,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Hockey sur glace,Hockey sur glace, William Thomson,Canada,Men,Hockey sur glace,Argent
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Felix Kaspar,Autriche,Men,Individuel,Bronze
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Karl Schäfer,Autriche,Men,Individuel,Or
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Ernst Baier,Allemagne,Men,Individuel,Argent
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Vivi-Anne Hulten,Suède,Women,Individuel,Bronze
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Sonja Henie,Norvège,Women,Individuel,Or
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Cecilia Colledge,Royaume-Uni,Women,Individuel,Argent
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Emilia Rotter,Hongrie,Women,Paires,Bronze
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Laszlo Szollas,Hongrie,Men,Paires,Bronze
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Ernst Baier,Allemagne,Men,Paires,Or
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Maxi Herber,Allemagne,Women,Paires,Or
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Erik Pausin,Autriche,Men,Paires,Argent
1936,Garmisch Partenkirchen,Patinage,Patinage artistique, Ilse Pausin,Autriche,Women,Paires,Argent
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Max Stiepl,Autriche,Men,10000M,Bronze
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Ivar Ballangrud,Norvège,Men,10000M,Or
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Birger Wasenius,Finlande,Men,10000M,Argent
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Birger Wasenius,Finlande,Men,1500M,Bronze
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Charles Mathisen,Norvège,Men,1500M,Or
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Ivar Ballangrud,Norvège,Men,1500M,Argent
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Antero Ojala,Finlande,Men,5000M,Bronze
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Ivar Ballangrud,Norvège,Men,5000M,Or
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Birger Wasenius,Finlande,Men,5000M,Argent
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Leo Freisinger,États-Unis,Men,500M,Bronze
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Ivar Ballangrud,Norvège,Men,500M,Or
1936,Garmisch Partenkirchen,Patinage,Patinage de vitesse, Georg Krog,Norvège,Men,500M,Argent
1936,Garmisch Partenkirchen,Ski,Ski alpin, Emile Allais,France,Men,Combiné alpin,Bronze
1936,Garmisch Partenkirchen,Ski,Ski alpin, Franz Pfnür,Allemagne,Men,Combiné alpin,Or
1936,Garmisch Partenkirchen,Ski,Ski alpin, Gustav Lantschner,Allemagne,Men,Combiné alpin,Argent
1936,Garmisch Partenkirchen,Ski,Ski alpin, Laila Schou-Nilsen,Norvège,Women,Combiné alpin,Bronze
1936,Garmisch Partenkirchen,Ski,Ski alpin, Christel Cranz,Allemagne,Women,Combiné alpin,Or
1936,Garmisch Partenkirchen,Ski,Ski alpin, Käthe Grasegger,Allemagne,Women,Combiné alpin,Argent
1936,Garmisch Partenkirchen,Ski,Ski de fond, Pekka Niemi,Finlande,Men,18KM,Bronze
1936,Garmisch Partenkirchen,Ski,Ski de fond, Erik August Larsson,Suède,Men,18KM,Or
1936,Garmisch Partenkirchen,Ski,Ski de fond, Oddbjorn Hagen,Norvège,Men,18KM,Argent
1936,Garmisch Partenkirchen,Ski,Ski de fond, John Berger,Suède,Men,Relais 4X10KM,Bronze
1936,Garmisch Partenkirchen,Ski,Ski de fond, Artur Häggblad,Suède,Men,Relais 4X10KM,Bronze
1936,Garmisch Partenkirchen,Ski,Ski de fond, Erik August Larsson,Suède,Men,Relais 4X10KM,Bronze
1936,Garmisch Partenkirchen,Ski,Ski de fond, Martin Matsbo,Suède,Men,Relais 4X10KM,Bronze
1936,Garmisch Partenkirchen,Ski,Ski de fond, Kalle Jalkanen,Finlande,Men,Relais 4X10KM,Or
1936,Garmisch Partenkirchen,Ski,Ski de fond, Klaus Karppinen,Finlande,Men,Relais 4X10KM,Or
1936,Garmisch Partenkirchen,Ski,Ski de fond, Matti Lähde,Finlande,Men,Relais 4X10KM,Or
1936,Garmisch Partenkirchen,Ski,Ski de fond, Sulo Nurmela,Finlande,Men,Relais 4X10KM,Or
1936,Garmisch Partenkirchen,Ski,Ski de fond, Sverre Brodahl,Norvège,Men,Relais 4X10KM,Argent
1936,Garmisch Partenkirchen,Ski,Ski de fond, Oddbjorn Hagen,Norvège,Men,Relais 4X10KM,Argent
1936,Garmisch Partenkirchen,Ski,Ski de fond, Olaf Hoffsbakken,Norvège,Men,Relais 4X10KM,Argent
1936,Garmisch Partenkirchen,Ski,Ski de fond, Bjarne Iversen,Norvège,Men,Relais 4X10KM,Argent
1936,Garmisch Partenkirchen,Ski,Ski de fond, Nils-Joel Englund,Suède,Men,50KM,Bronze
1936,Garmisch Partenkirchen,Ski,Ski de fond, Elis Wiklund,Suède,Men,50KM,Or
1936,Garmisch Partenkirchen,Ski,Ski de fond, Axel Wikström,Suède,Men,50KM,Argent
1936,Garmisch Partenkirchen,Ski,Combiné nordique, Sverre Brodahl,Norvège,Men,Individuel,Bronze
1936,Garmisch Partenkirchen,Ski,Combiné nordique, Oddbjorn Hagen,Norvège,Men,Individuel,Or
1936,Garmisch Partenkirchen,Ski,Combiné nordique, Olaf Hoffsbakken,Norvège,Men,Individuel,Argent
1936,Garmisch Partenkirchen,Ski,Saut à ski, Reidar Andersen,Norvège,Men,K90 Individual (70M),Bronze
1936,Garmisch Partenkirchen,Ski,Saut à ski, Birger Ruud,Norvège,Men,K90 Individual (70M),Or
1936,Garmisch Partenkirchen,Ski,Saut à ski, Sven Eriksson,Suède,Men,K90 Individual (70M),Argent
1948,St.Moritz,Bobsleigh,Bobsleigh, James John Bickford,États-Unis,Men,Quatre hommes,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh, Donald Dupree,États-Unis,Men,Quatre hommes,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh, William Dupree,États-Unis,Men,Quatre hommes,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh, Thomas Hicks,États-Unis,Men,Quatre hommes,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh, William D'Amico,États-Unis,Men,Quatre hommes,Or
1948,St.Moritz,Bobsleigh,Bobsleigh, Patrick Henry Martin,États-Unis,Men,Quatre hommes,Or
1948,St.Moritz,Bobsleigh,Bobsleigh, Edward Rimkus,États-Unis,Men,Quatre hommes,Or
1948,St.Moritz,Bobsleigh,Bobsleigh, Francis William Tyler,États-Unis,Men,Quatre hommes,Or
1948,St.Moritz,Bobsleigh,Bobsleigh, Max Houben,Belgique,Men,Quatre hommes,Argent
1948,St.Moritz,Bobsleigh,Bobsleigh, Freddy Mansveld,Belgique,Men,Quatre hommes,Argent
1948,St.Moritz,Bobsleigh,Bobsleigh, Jacques Mouvet,Belgique,Men,Quatre hommes,Argent
1948,St.Moritz,Bobsleigh,Bobsleigh, Louis-Georges Niels,Belgique,Men,Quatre hommes,Argent
1948,St.Moritz,Bobsleigh,Bobsleigh, Schuyler Carron,États-Unis,Men,Deux hommes,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh, Frederick Joseph Fortune,États-Unis,Men,Deux hommes,Bronze
1948,St.Moritz,Bobsleigh,Bobsleigh, Felix Endrich,Suisse,Men,Deux hommes,Or
1948,St.Moritz,Bobsleigh,Bobsleigh, Friedrich Waller,Suisse,Men,Deux hommes,Or
1948,St.Moritz,Bobsleigh,Bobsleigh, Paul Hans Eberhard,Suisse,Men,Deux hommes,Argent
1948,St.Moritz,Bobsleigh,Bobsleigh, Fritz Feierabend,Suisse,Men,Deux hommes,Argent
1948,St.Moritz,Bobsleigh,Squelette, John Crammond,Royaume-Uni,Men,Individuel,Bronze
1948,St.Moritz,Bobsleigh,Squelette, Nino Bibbia,Italie,Men,Individuel,Or
1948,St.Moritz,Bobsleigh,Squelette, John Heaton,États-Unis,Men,Individuel,Argent
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Hans Bänninger,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Alfred Bieler,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Heinrich Boller,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Ferdinand Cattini,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Hans Cattini,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Hans Dürst,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Walter Paul Dürst,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Emil Handschin,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Heini Lohrer,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Werner Lohrer,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Reto Perl,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Gebhard Poltera,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Ulrich Poltera,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Beat Rüedi,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Otto Schubiger,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Richard Torriani,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Hans Trepp,Suisse,Men,Hockey sur glace,Bronze
1948,St.Moritz,Hockey sur glace,Hockey sur glace, H. Brooks,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Murray Albert Dowey,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Bernard Frank Dunster,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, R.A. Forbes,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, A. Gilpin,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Jean Orval Gravelle,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Patrick Guzzo,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Walter Edwin Halder,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Thomas Edward Hibberd,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Ross King,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, Henri-André Laperriere,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, John Howard Lecompte,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, J. Leichnitz,Canada,Men,Hockey sur glace,Or
1948,St.Moritz,Hockey sur glace,Hockey sur glace, George Edward Mara,Canada,Men,Hockey sur glace,Or
